date,day_of_week,weather,water_temp_raw,water_temp_avg,wave_height_raw,wave_height_m,next_day_status,spot,angler,species_raw,species,count,size_min_cm,size_max_cm,tackle,bait,detail_url
2025-05-08,水,晴れ,19.3度,19.3,2.5mウネリ有り〜2m,2.5,明日も出船予定です☆,湾内磯,f9020c34,アオリイカ1匹2.2kg,アオリイカ,1.0,,,エギング,エギ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%888%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-04,土,晴れ,18.9度,18.9,2mウネリ有り,2.0,明日も出船します☆,アシカ,a7015383,尾長グレ3匹30cm〜33cm,グレ,3.0,30.0,33.0,フカセ,オキアミ,
2025-05-05,日,晴れ,19.7度,19.7,1.5m,1.5,明日は波が高くなる為休船します。,シオフキ,8fa4d281,オオモンハタ1匹43cm,オオモンハタ,1.0,43.0,43.0,底物,切り身,
2025-05-03,金,晴れ,18.8度,18.8,2mウネリ有り,2.0,明日も出船します☆,湾内磯,238ca391,シマアジ1匹43cm,シマアジ,1.0,43.0,43.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%883%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-03,金,晴れ,18.8度,18.8,2mウネリ有り,2.0,明日も出船します☆,湾内磯,c8a9ec18,グレ2匹30cm〜32cm,グレ,2.0,30.0,32.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%883%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-03,金,晴れ,18.8度,18.8,2mウネリ有り,2.0,明日も出船します☆,八丈,c00c0b02,ヒラスズキ1匹70cm,ヒラスズキ,1.0,70.0,70.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%883%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-02,木,晴れ,18.6度,18.6,2m〜2mウネリ有り,2.0,明日も出船しますが沖磯は朝決めます。,沖の赤島(昼前から),97ec1e48,石鯛1匹42cm,石鯛,1.0,42.0,42.0,底物,ナガレコ,
2025-04-28,日,晴れ,18.8度,18.8,2m,2.0,明日も出船します☆,武八,b4873f7f,石鯛1匹44cm,石鯛,1.0,44.0,44.0,底物,ナガレコ,
2025-04-28,日,晴れ,18.8度,18.8,2m,2.0,明日も出船します☆,チョナ,ed8f59d0,グレ1匹34cm,グレ,1.0,34.0,34.0,フカセ,オキアミ,
2025-04-28,日,晴れ,18.8度,18.8,2m,2.0,明日も出船します☆,地のカンゴメ,c8a9ec18,グレ1匹35cm,グレ,1.0,35.0,35.0,フカセ,オキアミ,
2025-04-18,木,晴れ,17.8度,17.8,2mウネリ有り,2.0,明日も出船しますが沖磯は朝決めます。,武八,2b4de05b,石鯛1匹65cm,石鯛,1.0,65.0,65.0,底物,ナガレコ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8818%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-18,木,晴れ,17.8度,17.8,2mウネリ有り,2.0,明日も出船しますが沖磯は朝決めます。,武八,44ebafd5,石鯛1匹51cm,石鯛,1.0,51.0,51.0,底物,ナガレコ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8818%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-18,木,晴れ,17.8度,17.8,2mウネリ有り,2.0,明日も出船しますが沖磯は朝決めます。,サバの壁,c8a9ec18,グレ4匹30cm〜36cm,グレ,4.0,30.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8818%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-14,日,晴れ,17.7度,17.7,2mウネリ有り,2.0,明日も出船しますが沖磯は厳しそうです。,サバの壁,438deac4,尾長グレ2匹31cm〜33cm,グレ,2.0,31.0,33.0,フカセ,オキアミ,
2025-04-13,土,晴れ,16.7度,16.7,2.5mウネリ有り〜2mウネリ有り,2.5,明日も出船しますが沖磯は厳しそうです。,沖の赤島,c8a9ec18,尾長グレ1匹41cm,グレ,1.0,41.0,41.0,フカセ,オキアミ,
2025-04-13,土,晴れ,16.7度,16.7,2.5mウネリ有り〜2mウネリ有り,2.5,明日も出船しますが沖磯は厳しそうです。,双子の親,5f184709,尾長グレ6匹28cm〜31cm,グレ,6.0,28.0,31.0,フカセ,オキアミ,
2025-04-12,金,晴れ,16.8度,16.8,2.5mウネリ有り,2.5,明日も出船しますが沖磯は無理でしょう。,湾内磯,e5ed1525,尾長グレ13匹28cm〜31cm,グレ,13.0,28.0,31.0,フカセ,オキアミ,
2025-03-22,金,晴れ,16.2度,16.2,1.5m,1.5,明日は悪天候の為休船します。,アシカ,fb00ff93,グレ32匹30cm〜42cm,グレ,32.0,30.0,42.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8822%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-22,金,晴れ,16.2度,16.2,1.5m,1.5,明日は悪天候の為休船します。,アシカのチョボ,4103a15f,グレ4匹30cm〜35cm,グレ,4.0,30.0,35.0,フカセカゴ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8822%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-22,金,晴れ,16.2度,16.2,1.5m,1.5,明日は悪天候の為休船します。,沖の長島,c3766f66,グレ3匹32cm〜36cm,グレ,3.0,32.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8822%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-22,金,晴れ,16.2度,16.2,1.5m,1.5,明日は悪天候の為休船します。,サバの壁,dd53317f,グレ6匹34cm〜37cm,グレ,6.0,34.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8822%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-22,金,晴れ,16.2度,16.2,1.5m,1.5,明日は悪天候の為休船します。,白崎,17fc1fd3,グレ6匹33cm〜40.5cm,グレ,6.0,33.0,40.5,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8822%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-22,金,晴れ,16.2度,16.2,1.5m,1.5,明日は悪天候の為休船します。,コレバイ,4d387bf1,グレ4匹34cm〜36cm,グレ,4.0,34.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8822%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-21,木,晴れ,16.1度,16.1,1.5m,1.5,明日も出船します☆,コレバイ,3bf8acce,グレ8匹32cm〜37cm,グレ,8.0,32.0,37.0,フカセ,オキアミ,
2025-03-21,木,晴れ,16.1度,16.1,1.5m,1.5,明日も出船します☆,双子の親,2440b2c7,グレ14匹30cm〜37cm,グレ,14.0,30.0,37.0,フカセ,オキアミ,
2025-03-21,木,晴れ,16.1度,16.1,1.5m,1.5,明日も出船します☆,カナトコ,4103a15f,グレ7匹30cm〜36cm,グレ,7.0,30.0,36.0,フカセカゴ,オキアミ,
2025-03-21,木,晴れ,16.1度,16.1,1.5m,1.5,明日も出船します☆,サバの壁,57f6c4ab,グレ6匹32cm〜37cm,グレ,6.0,32.0,37.0,フカセ,オキアミ,
2025-03-20,水,晴れ,16.3度,16.3,2m,2.0,明日も出船します☆,白崎(12時まで),9b7fce8a,グレ10匹30cm〜42cm,グレ,10.0,30.0,42.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8820%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-19,火,晴れ,16.4度,16.4,1.5m,1.5,明日も出船しますがアシカ方面は厳しいでしょう。,助八,c8a9ec18,グレ7匹30cm〜41.2cm,グレ,7.0,30.0,41.2,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8819%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-19,火,晴れ,16.4度,16.4,1.5m,1.5,明日も出船しますがアシカ方面は厳しいでしょう。,沖の赤島,3c0b0112,尾長グレ1匹40.8cm,グレ,1.0,40.8,40.8,口太グレ1匹41cm,フカセ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8819%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-19,火,晴れ,16.4度,16.4,1.5m,1.5,明日も出船しますがアシカ方面は厳しいでしょう。,双子の親,bc3459f0,グレ3匹30cm〜34cm,グレ,3.0,30.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8819%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-19,火,晴れ,16.4度,16.4,1.5m,1.5,明日も出船しますがアシカ方面は厳しいでしょう。,八丈,418c1398,グレ5匹34cm〜40cm,グレ,5.0,34.0,40.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8819%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-19,火,晴れ,16.4度,16.4,1.5m,1.5,明日も出船しますがアシカ方面は厳しいでしょう。,沖のカンゴメ,e5ed1525,グレ9匹30cm〜38cm,グレ,9.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8819%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-19,火,晴れ,16.4度,16.4,1.5m,1.5,明日も出船しますがアシカ方面は厳しいでしょう。,シオフキ,8972fafb,グレ2匹34cm〜37cm,グレ,2.0,34.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8819%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-18,月,晴れ,16.6度,16.6,1.5m,1.5,明日も出船します☆,白崎,beb952f8,グレ10匹30cm〜38cm,グレ,10.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8818%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-18,月,晴れ,16.6度,16.6,1.5m,1.5,明日も出船します☆,コレバイ,bc3459f0,グレ2匹37cm〜39cm,グレ,2.0,37.0,39.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8818%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-18,月,晴れ,16.6度,16.6,1.5m,1.5,明日も出船します☆,五平島,e5ed1525,グレ11匹29cm〜38cm,グレ,11.0,29.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8818%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-18,月,晴れ,16.6度,16.6,1.5m,1.5,明日も出船します☆,ウノクソ,02b8eb4a,グレ4匹32cm〜37cm,グレ,4.0,32.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8818%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-18,月,晴れ,16.6度,16.6,1.5m,1.5,明日も出船します☆,サバの壁,dd689c4c,グレ2匹34cm〜36cm,グレ,2.0,34.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8818%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-18,月,晴れ,16.6度,16.6,1.5m,1.5,明日も出船します☆,武八,513e6965,グレ5匹33cm〜41.2cm,グレ,5.0,33.0,41.2,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8818%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-17,日,晴れのち雨,16.4度,16.4,1.5m,1.5,明日も出船します☆,ジンヨモの壁,df2c97e4,グレ2匹36cm〜44.5cm,グレ,2.0,36.0,44.5,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8817%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-17,日,晴れのち雨,16.4度,16.4,1.5m,1.5,明日も出船します☆,双子の親,c8a9ec18,グレ7匹32cm〜38cm,グレ,7.0,32.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8817%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-17,日,晴れのち雨,16.4度,16.4,1.5m,1.5,明日も出船します☆,双子の親,41e69dc4,グレ9匹31cm〜38cm,グレ,9.0,31.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8817%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-17,日,晴れのち雨,16.4度,16.4,1.5m,1.5,明日も出船します☆,赤島の三角,beb952f8,グレ2匹34cm〜36cm,グレ,2.0,34.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8817%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-17,日,晴れのち雨,16.4度,16.4,1.5m,1.5,明日も出船します☆,沖のカンゴメ,fa93915d,グレ5匹32cm〜39.5cm,グレ,5.0,32.0,39.5,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8817%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-17,日,晴れのち雨,16.4度,16.4,1.5m,1.5,明日も出船します☆,カナトコ,4658d387,グレ19匹32cm〜40cm,グレ,19.0,32.0,40.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8817%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-16,土,晴れ,16.4度,16.4,1.5m,1.5,明日も出船します☆,ハシゴ島,cfdac2a1,グレ7匹30cm〜37cm,グレ,7.0,30.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8816%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-16,土,晴れ,16.4度,16.4,1.5m,1.5,明日も出船します☆,五平島,00540a26,グレ11匹32cm〜40.3cm,グレ,11.0,32.0,40.3,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8816%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-16,土,晴れ,16.4度,16.4,1.5m,1.5,明日も出船します☆,コレバイ,6b2f2d35,グレ4匹34cm〜36cm,グレ,4.0,34.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8816%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-16,土,晴れ,16.4度,16.4,1.5m,1.5,明日も出船します☆,白崎,d2246ff4,グレ7匹33cn〜42cm,グレ,7.0,42.0,42.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8816%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-16,土,晴れ,16.4度,16.4,1.5m,1.5,明日も出船します☆,チョナ,8972fafb,グレ2匹37cm〜38cm,グレ,2.0,37.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8816%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-16,土,晴れ,16.4度,16.4,1.5m,1.5,明日も出船します☆,サバの壁,4d387bf1,グレ5匹34cm〜37cm,グレ,5.0,34.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8816%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-16,土,晴れ,16.4度,16.4,1.5m,1.5,明日も出船します☆,沖の長島,5f184709,グレ5匹32cm〜41.5cm,グレ,5.0,32.0,41.5,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8816%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-16,土,晴れ,16.4度,16.4,1.5m,1.5,明日も出船します☆,沖の長島,438deac4,グレ8匹33cm〜39cm,グレ,8.0,33.0,39.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8816%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-16,土,晴れ,16.4度,16.4,1.5m,1.5,明日も出船します☆,アシカ,c4c42c04,グレ12匹32cm〜37cm,グレ,12.0,32.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8816%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-16,土,晴れ,16.4度,16.4,1.5m,1.5,明日も出船します☆,アシカのチョボ,64aac6af,グレ5匹32cm〜35cm,グレ,5.0,32.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8816%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-03-16,土,晴れ,16.4度,16.4,1.5m,1.5,明日も出船します☆,武八,97ec1e48,石鯛1匹44cm,石鯛,1.0,44.0,44.0,底物,ナガレコ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%8816%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-03-10,日,晴れ,17度,17.0,1.5m,1.5,明日も出船します☆,アシカ,c8a9ec18,尾長グレ2匹39.5cm〜41.5cm,グレ,2.0,39.5,41.5,フカセ,オキアミ,
2026-03-10,日,晴れ,17度,17.0,1.5m,1.5,明日も出船します☆,アシカ,7cef85d1,グレ9匹30cm〜37cm,グレ,9.0,30.0,37.0,フカセ,オキアミ,
2026-03-10,日,晴れ,17度,17.0,1.5m,1.5,明日も出船します☆,アシカのチョボ,17fc1fd3,グレ2匹30cm〜38cm,グレ,2.0,30.0,38.0,フカセ,オキアミ,
2026-03-10,日,晴れ,17度,17.0,1.5m,1.5,明日も出船します☆,沖の長島,3df8279e,グレ2匹33cm〜35cm,グレ,2.0,33.0,35.0,フカセ,オキアミ,
2026-03-10,日,晴れ,17度,17.0,1.5m,1.5,明日も出船します☆,白崎2番,1c776de5,グレ1匹42cm,グレ,1.0,42.0,42.0,フカセ,オキアミ,
2026-03-09,土,晴れ,17.4度,17.4,1.5m,1.5,明日も出船します☆,双子の親,e707623b,グレ12匹32cm〜38cm,グレ,12.0,32.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%889%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-03-09,土,晴れ,17.4度,17.4,1.5m,1.5,明日も出船します☆,カナトコ,3df8279e,グレ8匹30cm〜38cm,グレ,8.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%889%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-03-09,土,晴れ,17.4度,17.4,1.5m,1.5,明日も出船します☆,助八,05726598,グレ4匹32cm〜35cm,グレ,4.0,32.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%889%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-03-09,土,晴れ,17.4度,17.4,1.5m,1.5,明日も出船します☆,沖のカンゴメ,f24be048,グレ4匹30cm〜34cm,グレ,4.0,30.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%889%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-03-08,金,晴れ,17.5度,17.5,2mウネリ有り,2.0,明日も出船します☆,沖の長島,c4daf351,尾長グレ4匹30cm〜40.5cm,グレ,4.0,30.0,40.5,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%888%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-03-08,金,晴れ,17.5度,17.5,2mウネリ有り,2.0,明日も出船します☆,アシカ,44ebafd5,グレ8匹32cm〜37cm(リリース多数),グレ,8.0,32.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%888%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2026-03-08,金,晴れ,17.5度,17.5,2mウネリ有り,2.0,明日も出船します☆,チョナ,ff0d5238,グレ8匹30cm〜38cm,グレ,8.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/3%e6%9c%888%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
